"Timestamp","TZ","M01 (lux)","M02 (lux)","Voltage_1 (mV)","Voltage_2 (mV)","Voltage_3 (mV)","Voltage_ 4 (mV)","Voltage_ 5 (mV)","Voltage_ 6 (mV)","Voltage_ 7 (mV)","Voltage_ 8 (mV)","Voltage_ 9 (mV)","Voltage_ 10 (mV)","Voltage_ 11 (mV)","Voltage_ 12 (mV)","Occ 1","Occ 2","Occ 3","Occ 4","Occ 5","Occ 6"
2018/05/30 15:27:22.143,n,-0.5,0,158.04852,9.81244,65.350236,21.436818,398.1344,18.924636,191.20714,10.011024,14.276712,29.959954,220.09088,44.273552,0,0,0,0,0,0
2018/05/30 15:27:23.000,n,-0.5,0,158.6228,10.585306,65.15702,21.436818,397.7426,18.924636,191.01394,10.20424,13.890278,29.761366,219.90304,43.881752,0,0,0,0,0,0
2018/05/30 15:27:24.004,n,-0.5,0,157.6567,9.81244,64.775956,20.857158,397.16832,18.532836,190.8207,10.011024,13.498478,29.761366,218.93696,44.074968,0,0,0,0,0,0
2018/05/30 15:27:25.009,n,-0.5,0,158.43494,10.20424,65.350236,21.436818,397.94116,18.73142,191.20714,10.011024,13.890278,29.959954,219.90304,43.881752,0,0,0,0,0,0
2018/05/30 15:27:26.000,n,-0.5,0,158.04852,10.20424,65.15702,21.248966,397.36152,18.73142,191.20714,10.20424,14.083494,29.761366,219.1248,43.6939,0,0,0,0,0,0
2018/05/30 15:27:27.003,n,-0.5,0,157.27562,9.426006,64.58274,20.857158,397.16832,18.532836,190.63286,9.81244,13.310628,29.181708,219.1248,43.881752,0,0,0,0,0,0
2018/05/30 15:27:28.009,n,-0.5,0,157.46884,9.426006,64.963808,20.857158,397.36152,18.924636,190.8207,9.81244,13.890278,29.959954,218.93696,43.6939,0,0,0,0,0,0
2018/05/30 15:27:29.000,n,-0.5,0,158.24172,9.81244,64.963808,21.828624,397.7426,18.73142,191.20714,10.011024,14.083494,29.181708,219.1248,43.6939,0,0,0,0,0,0
2018/05/30 15:27:30.003,n,-0.5,0,158.43494,10.20424,65.350236,22.021844,397.7426,20.470368,191.40574,10.20424,14.276712,29.568146,219.7098,44.074968,0,0,0,0,0,0
2018/05/30 15:27:31.192,n,-0.5,0,157.8553,10.011024,64.963808,21.248966,397.54936,19.305702,191.01394,10.011024,13.890278,29.959954,219.318,43.500688,0,0,0,0,0,0
2018/05/30 15:27:32.000,n,-0.5,0,157.8553,9.426006,64.58274,21.055746,397.16832,18.73142,190.63286,10.011024,13.691694,29.959954,219.5166,43.881752,0,0,0,0,0,0
2018/05/30 15:27:33.002,n,-0.5,0,158.04852,10.011024,65.15702,21.248966,397.54936,18.33962,191.01394,11.170322,13.691694,29.568146,219.5166,44.074968,0,0,0,0,0,0
2018/05/30 15:27:34.007,n,-0.5,0,157.8553,10.20424,64.963808,21.436818,397.54936,18.532836,191.20714,10.20424,13.691694,29.959954,219.7098,44.074968,0,0,0,0,0,0
2018/05/30 15:27:35.000,n,-0.5,0,158.24172,10.392088,65.54882,21.828624,397.54936,18.924636,191.40574,10.20424,13.691694,29.761366,219.7098,43.881752,0,0,0,0,0,0
2018/05/30 15:27:36.001,n,-0.5,0,158.04852,10.011024,65.15702,21.248966,397.54936,18.73142,191.40574,10.392088,15.049576,30.147806,219.7098,44.074968,0,0,0,0,0,0
2018/05/30 15:27:37.007,n,-0.5,0,158.43494,10.20424,64.963808,21.828624,397.54936,18.73142,191.01394,10.20424,13.890278,29.959954,219.5166,44.074968,0,0,0,0,0,0
2018/05/30 15:27:38.000,n,-0.5,0,157.6567,9.81244,65.15702,20.857158,397.7426,18.924636,190.8207,10.011024,13.691694,29.959954,219.1248,43.881752,0,0,0,0,0,0
2018/05/30 15:27:39.024,n,-0.5,0,158.6228,10.20424,65.350236,21.630038,397.7426,18.924636,191.40574,10.20424,14.276712,29.959954,219.7098,44.074968,0,0,0,0,0,0
2018/05/30 15:27:40.006,n,-0.5,0,158.04852,9.619224,64.963808,21.248966,397.7426,18.73142,191.20714,10.011024,13.890278,30.147806,219.318,43.881752,0,0,0,0,0,0
2018/05/30 15:27:41.000,n,-0.5,0,157.46884,9.426006,64.775956,21.248966,397.36152,18.924636,190.43964,9.619224,14.083494,29.568146,218.93696,44.074968,0,0,0,0,0,0
2018/05/30 15:27:42.000,n,-0.5,0,157.8553,9.81244,65.15702,21.248966,397.36152,18.73142,191.40574,10.011024,14.083494,29.761366,219.318,43.6939,0,0,0,0,0,0
2018/05/30 15:27:43.005,n,-0.5,0,157.8553,9.619224,64.775956,21.248966,397.36152,18.532836,190.8207,9.81244,13.890278,29.959954,219.318,44.074968,0,0,0,0,0,0
2018/05/30 15:27:44.000,n,-0.5,0,158.6228,10.011024,65.15702,21.630038,397.94116,19.112486,191.59896,10.011024,14.083494,29.959954,219.1248,44.074968,0,0,0,0,0,0
2018/05/30 15:27:45.000,n,-0.5,0,158.24172,10.20424,65.350236,21.436818,397.7426,18.924636,191.40574,9.426006,13.498478,29.761366,218.74372,43.500688,0,0,0,0,0,0
2018/05/30 15:27:46.067,n,-0.5,0,157.8553,10.011024,65.350236,21.055746,397.36152,18.532836,191.01394,10.20424,13.890278,29.374928,218.93696,43.6939,0,0,0,0,0,0
2018/05/30 15:27:47.010,n,-0.5,0,158.24172,10.011024,65.15702,21.630038,397.36152,18.73142,191.59896,10.011024,13.890278,29.959954,219.5166,43.881752,0,0,0,0,0,0
2018/05/30 15:27:48.000,n,-0.5,0,159.5889,9.619224,64.775956,21.436818,397.54936,19.112486,191.20714,10.20424,14.083494,29.959954,219.5166,44.074968,0,0,0,0,0,0
2018/05/30 15:27:49.004,n,-0.5,0,158.43494,10.011024,65.350236,21.436818,397.94116,19.305702,191.40574,10.20424,14.083494,30.147806,219.5166,44.273552,0,0,0,0,0,0
2018/05/30 15:27:50.010,n,-0.5,0,157.6567,9.619224,64.963808,21.248966,397.54936,18.924636,191.01394,10.011024,13.890278,29.568146,219.5166,44.074968,0,0,0,0,0,0
2018/05/30 15:27:51.000,n,-0.5,0,158.04852,9.81244,64.963808,21.436818,397.7426,18.924636,191.20714,10.011024,13.890278,29.761366,219.7098,44.074968,0,0,0,0,0,0
2018/05/30 15:27:52.003,n,-0.5,0,158.04852,9.81244,65.15702,22.021844,397.7426,19.112486,191.01394,10.20424,14.083494,30.147806,219.7098,44.074968,0,0,0,0,0,0
2018/05/30 15:27:53.008,n,-0.5,0,158.04852,10.011024,65.15702,21.630038,397.94116,18.924636,191.01394,10.011024,14.083494,29.761366,219.5166,44.074968,0,0,0,0,0,0
2018/05/30 15:27:54.000,n,-0.5,0,158.04852,10.20424,64.963808,21.055746,397.54936,18.924636,191.01394,9.81244,13.890278,29.761366,219.1248,43.881752,0,0,0,0,0,0
2018/05/30 15:27:55.003,n,-0.5,0,158.43494,10.392088,65.350236,21.828624,397.94116,19.305702,191.7868,10.20424,13.890278,29.959954,219.5166,44.074968,0,0,0,0,0,0
2018/05/30 15:27:56.008,n,-0.5,0,158.04852,10.20424,64.963808,21.248966,397.94116,18.73142,191.59896,10.011024,13.498478,29.761366,218.93696,43.881752,0,0,0,0,0,0
2018/05/30 15:27:57.000,n,-0.5,0,158.24172,10.20424,65.15702,21.248966,397.54936,18.924636,191.20714,10.011024,13.890278,30.147806,218.93696,44.074968,0,0,0,0,0,0
2018/05/30 15:27:58.021,n,-0.5,0,158.24172,10.392088,65.15702,21.436818,397.7426,19.112486,191.59896,9.81244,14.083494,29.761366,219.5166,43.881752,0,0,0,0,0,0
2018/05/30 15:27:59.008,n,-0.5,0,158.04852,10.20424,65.350236,21.630038,397.7426,18.532836,191.20714,10.011024,13.890278,29.761366,219.318,43.6939,0,0,0,0,0,0
2018/05/30 15:28:00.000,n,-0.5,0,158.04852,10.20424,65.350236,21.630038,397.54936,18.73142,191.20714,10.392088,13.890278,30.341024,219.5166,43.881752,0,0,0,0,0,0
2018/05/30 15:28:01.003,n,-0.5,0,157.6567,9.619224,65.350236,21.436818,397.7426,19.112486,191.20714,10.011024,14.083494,29.959954,219.1248,43.881752,0,0,0,0,0,0
2018/05/30 15:28:02.007,n,-0.5,0,158.24172,10.011024,65.15702,21.630038,398.51548,19.112486,191.20714,10.392088,14.083494,29.959954,219.1248,43.881752,0,0,0,0,0,0
2018/05/30 15:28:03.000,n,-0.5,0,158.24172,10.011024,65.54882,21.630038,397.94116,19.112486,191.59896,10.011024,14.276712,29.959954,219.318,44.074968,0,0,0,0,0,0
2018/05/30 15:28:04.001,n,-0.5,0,158.24172,10.392088,65.15702,21.828624,397.7426,19.112486,191.59896,9.81244,14.276712,30.147806,219.318,43.881752,0,0,0,0,0,0
2018/05/30 15:28:05.041,n,-0.5,0,158.43494,10.392088,65.54882,21.828624,398.1344,19.504286,191.20714,10.392088,14.083494,30.147806,219.5166,44.074968,0,0,0,0,0,0
2018/05/30 15:28:06.000,n,-0.5,0,158.43494,10.392088,64.963808,21.436818,397.7426,19.112486,191.40574,10.20424,13.691694,29.959954,219.90304,43.6939,0,0,0,0,0,0
2018/05/30 15:28:07.000,n,-0.5,0,157.6567,10.011024,64.963808,21.436818,397.36152,18.73142,191.01394,10.011024,13.890278,29.959954,219.1248,43.881752,0,0,0,0,0,0
2018/05/30 15:28:08.006,n,-0.5,0,158.24172,9.81244,64.775956,21.248966,397.16832,18.73142,191.20714,10.20424,14.083494,29.761366,219.7098,43.6939,0,0,0,0,0,0
2018/05/30 15:28:09.011,n,-0.5,0,157.6567,9.81244,64.963808,22.021844,397.54936,18.73142,190.8207,10.392088,14.083494,29.959954,218.93696,43.881752,0,0,0,0,0,0
2018/05/30 15:28:10.052,n,-0.5,0,158.04852,10.20424,64.963808,21.436818,397.54936,19.112486,191.40574,10.20424,14.083494,29.761366,219.318,43.881752,0,0,0,0,0,0
2018/05/30 15:28:11.005,n,-0.5,0,157.6567,9.619224,64.775956,21.055746,397.7426,18.532836,191.01394,10.011024,13.691694,29.761366,218.74372,43.881752,0,0,0,0,0,0
2018/05/30 15:28:12.010,n,-0.5,0,158.04852,9.81244,64.963808,21.248966,397.36152,20.470368,191.01394,10.20424,13.890278,29.959954,219.1248,43.6939,0,0,0,0,0,0
2018/05/30 15:28:13.000,n,-0.5,0,158.04852,9.81244,65.15702,21.828624,397.36152,18.924636,191.40574,10.20424,14.276712,29.761366,219.318,44.074968,0,0,0,0,0,0
2018/05/30 15:28:14.005,n,-0.5,0,158.04852,9.81244,64.963808,21.248966,397.54936,18.73142,191.01394,10.011024,14.083494,29.761366,218.74372,43.6939,0,0,0,0,0,0
2018/05/30 15:28:15.009,n,-0.5,0,157.8553,10.20424,64.963808,21.630038,397.36152,18.532836,190.8207,9.81244,14.083494,29.568146,218.74372,43.6939,0,0,0,0,0,0
2018/05/30 15:28:16.000,n,-0.5,0,158.24172,10.011024,64.963808,21.828624,397.54936,18.924636,191.01394,9.81244,13.890278,30.147806,219.1248,44.074968,0,0,0,0,0,0
2018/05/30 15:28:17.003,n,-0.5,0,157.46884,9.81244,64.775956,21.055746,397.36152,18.532836,190.8207,9.619224,13.890278,29.568146,218.55052,43.6939,0,0,0,0,0,0
2018/05/30 15:28:18.009,n,-0.5,0,157.8553,9.619224,64.963808,21.248966,397.54936,18.924636,191.01394,10.011024,14.276712,29.374928,218.74372,43.6939,0,0,0,0,0,0
2018/05/30 15:28:19.000,n,-0.5,0,157.27562,9.426006,64.963808,21.630038,397.36152,18.532836,190.43964,9.619224,13.691694,29.374928,218.3573,43.3021,0,0,0,0,0,0
2018/05/30 15:28:20.003,n,-0.5,0,156.88918,9.034206,64.384156,20.663938,396.97508,18.532836,190.24642,9.23279,13.498478,29.181708,218.3573,43.500688,0,0,0,0,0,0
2018/05/30 15:28:21.009,n,-0.5,0,158.24172,10.20424,64.775956,21.630038,397.7426,19.112486,191.01394,9.81244,13.890278,29.761366,219.1248,43.6939,0,0,0,0,0,0
2018/05/30 15:28:22.000,n,-0.5,0,158.43494,10.011024,64.963808,21.828624,397.54936,18.73142,191.20714,10.011024,13.691694,30.147806,219.1248,43.6939,0,0,0,0,0,0
2018/05/30 15:28:23.003,n,-0.5,0,157.46884,9.426006,64.963808,21.055746,396.97508,18.73142,191.01394,9.81244,14.083494,28.98312,218.74372,43.108888,0,0,0,0,0,0
2018/05/30 15:28:24.007,n,-0.5,0,157.27562,10.011024,64.775956,21.248966,397.36152,18.924636,191.01394,9.81244,13.890278,29.761366,218.74372,43.881752,0,0,0,0,0,0
2018/05/30 15:28:25.000,n,-0.5,0,157.8553,10.20424,64.963808,21.436818,397.36152,18.924636,191.20714,10.011024,13.890278,29.761366,218.93696,43.881752,0,0,0,0,0,0
2018/05/30 15:28:26.002,n,-0.5,0,157.46884,9.81244,64.963808,20.857158,397.36152,18.532836,190.8207,9.619224,13.310628,29.181708,218.74372,43.500688,0,0,0,0,0,0
2018/05/30 15:28:27.007,n,-0.5,0,157.8553,10.20424,64.775956,22.021844,397.54936,18.73142,191.20714,9.81244,13.890278,29.374928,218.74372,44.074968,0,0,0,0,0,0
2018/05/30 15:28:28.000,n,-0.5,0,157.6567,9.619224,64.963808,21.248966,397.54936,18.532836,191.20714,9.81244,13.691694,29.568146,218.55052,43.3021,0,0,0,0,0,0
2018/05/30 15:28:29.001,n,-0.5,0,157.27562,9.23279,64.384156,20.857158,396.97508,18.532836,190.63286,9.81244,13.498478,29.374928,218.16944,43.6939,0,0,0,0,0,0
2018/05/30 15:28:30.006,n,-0.5,0,157.27562,9.23279,64.58274,20.857158,396.78188,18.532836,190.63286,10.011024,13.691694,29.568146,218.16944,43.500688,0,0,0,0,0,0
2018/05/30 15:28:31.011,n,-0.5,0,157.0824,9.619224,64.775956,20.663938,396.97508,18.33962,190.63286,9.426006,13.498478,29.374928,218.55052,43.6939,0,0,0,0,0,0
2018/05/30 15:28:32.001,n,-0.5,0,157.8553,9.619224,64.963808,21.630038,396.97508,18.73142,191.20714,10.011024,13.691694,29.761366,218.93696,43.6939,0,0,0,0,0,0
2018/05/30 15:28:33.005,n,-0.5,0,157.27562,9.619224,64.384156,21.248966,397.16832,18.146404,190.63286,9.619224,13.890278,29.568146,218.3573,43.881752,0,0,0,0,0,0
2018/05/30 15:28:34.015,n,-0.5,0,157.8553,10.011024,64.775956,21.630038,397.16832,18.73142,191.40574,10.011024,14.276712,29.959954,218.74372,43.6939,0,0,0,0,0,0
2018/05/30 15:28:35.000,n,-0.5,0,157.6567,10.011024,65.15702,21.436818,397.7426,18.532836,191.01394,10.011024,13.890278,29.761366,218.93696,43.500688,0,0,0,0,0,0
2018/05/30 15:28:36.005,n,-0.5,0,158.43494,10.20424,65.15702,21.055746,397.16832,18.73142,191.01394,9.81244,13.890278,29.761366,218.74372,43.6939,0,0,0,0,0,0
2018/05/30 15:28:37.010,n,-0.5,0,157.46884,9.619224,64.775956,20.857158,397.16832,18.924636,190.8207,9.426006,13.498478,29.568146,217.97624,43.6939,0,0,0,0,0,0
2018/05/30 15:28:38.000,n,-0.5,0,157.6567,9.81244,64.775956,21.630038,397.54936,18.73142,191.20714,9.619224,13.691694,29.761366,218.93696,43.881752,0,0,0,0,0,0
2018/05/30 15:28:39.004,n,-0.5,0,157.6567,9.81244,64.963808,21.248966,397.16832,18.532836,191.01394,10.011024,13.691694,29.761366,218.93696,43.6939,0,0,0,0,0,0
2018/05/30 15:28:40.010,n,-0.5,0,157.8553,9.81244,64.963808,21.828624,397.16832,18.532836,191.20714,9.619224,13.691694,29.568146,218.55052,43.500688,0,0,0,0,0,0
2018/05/30 15:28:41.000,n,-0.5,0,157.6567,9.81244,64.775956,21.248966,397.36152,18.73142,191.01394,9.619224,13.890278,29.374928,218.55052,44.074968,0,0,0,0,0,0
2018/05/30 15:28:42.004,n,-0.5,0,157.6567,9.619224,64.775956,21.055746,396.78188,18.33962,190.8207,9.619224,13.498478,29.374928,218.55052,43.500688,0,0,0,0,0,0
2018/05/30 15:28:43.010,n,-0.5,0,158.04852,9.81244,64.963808,21.436818,397.36152,18.73142,191.01394,10.011024,13.691694,29.761366,218.3573,43.881752,0,0,0,0,0,0
2018/05/30 15:28:44.000,n,-0.5,0,157.46884,9.619224,64.963808,21.055746,397.16832,18.73142,191.01394,9.619224,13.691694,29.761366,218.16944,43.500688,0,0,0,0,0,0
2018/05/30 15:28:45.004,n,-0.5,0,157.8553,9.23279,64.58274,20.857158,397.16832,18.73142,191.01394,9.81244,13.498478,29.374928,218.55052,43.500688,0,0,0,0,0,0
2018/05/30 15:28:46.009,n,-0.5,0,157.27562,9.426006,64.384156,21.248966,396.97508,18.33962,190.43964,9.426006,13.691694,29.568146,218.3573,43.500688,0,0,0,0,0,0
2018/05/30 15:28:47.000,n,-0.5,0,157.6567,9.426006,64.58274,20.663938,396.97508,18.532836,190.43964,9.426006,13.691694,29.181708,218.16944,43.881752,0,0,0,0,0,0
2018/05/30 15:28:48.083,n,-0.5,0,157.8553,10.20424,64.963808,21.436818,397.16832,19.112486,191.40574,10.011024,14.083494,29.761366,218.55052,43.881752,0,0,0,0,0,0
2018/05/30 15:28:49.203,n,-0.5,0,157.8553,9.619224,65.742036,21.248966,397.16832,18.73142,191.01394,10.011024,14.083494,29.568146,218.3573,43.881752,0,0,0,0,0,0
2018/05/30 15:28:50.000,n,-0.5,0,157.46884,9.619224,64.58274,21.248966,397.36152,18.924636,190.8207,9.81244,13.691694,29.374928,218.74372,44.074968,0,0,0,0,0,0
2018/05/30 15:28:51.003,n,-0.5,0,158.04852,9.619224,64.775956,21.436818,397.36152,18.73142,191.20714,9.81244,13.890278,29.761366,218.93696,43.500688,0,0,0,0,0,0
2018/05/30 15:28:52.007,n,-0.5,0,157.46884,9.619224,64.775956,21.055746,396.97508,18.73142,190.63286,9.619224,14.276712,29.181708,218.3573,43.6939,0,0,0,0,0,0
2018/05/30 15:28:53.013,n,-0.5,0,156.88918,9.034206,64.19094,20.857158,396.97508,18.33962,190.43964,9.619224,13.310628,29.181708,218.3573,43.500688,0,0,0,0,0,0
2018/05/30 15:28:54.001,n,-0.5,0,157.27562,9.034206,64.58274,20.857158,397.36152,18.33962,190.63286,9.619224,13.310628,29.181708,218.16944,43.500688,0,0,0,0,0,0
2018/05/30 15:28:55.007,n,-0.5,0,157.8553,9.81244,64.775956,21.436818,397.36152,18.532836,190.8207,9.619224,13.890278,29.568146,218.74372,43.500688,0,0,0,0,0,0
2018/05/30 15:28:56.012,n,-0.5,0,158.04852,10.20424,64.963808,21.630038,397.36152,18.924636,191.01394,9.81244,13.890278,29.181708,219.1248,43.881752,0,0,0,0,0,0
2018/05/30 15:28:57.168,n,-0.5,0,157.6567,10.011024,64.963808,21.248966,397.94116,18.73142,191.01394,10.783888,14.083494,29.761366,218.74372,43.6939,0,0,0,0,0,0
2018/05/30 15:28:58.218,n,-0.5,0,158.43494,10.392088,65.350236,22.021844,397.54936,18.924636,191.59896,9.81244,14.083494,29.959954,219.318,44.273552,0,0,0,0,0,0
2018/05/30 15:28:59.334,n,-0.5,0,158.6228,10.585306,65.742036,21.828624,398.3276,19.504286,191.7868,10.977104,14.85636,29.959954,219.1248,44.273552,0,0,0,0,0,0
2018/05/30 15:29:00.320,n,-0.5,0,158.6228,10.20424,65.15702,21.828624,397.7426,19.305702,191.59896,10.585306,14.66851,30.147806,218.93696,44.074968,0,0,0,0,0,0
2018/05/30 15:29:01.006,n,-0.5,0,158.24172,10.20424,65.54882,21.828624,398.1344,18.924636,191.40574,10.20424,14.469928,29.959954,219.1248,43.881752,0,0,0,0,0,0
2018/05/30 15:29:02.495,n,-0.5,0,158.43494,10.392088,65.54882,21.828624,397.94116,19.305702,191.59896,10.585306,14.083494,30.147806,219.1248,44.074968,0,0,0,0,0,0
2018/05/30 15:29:03.079,n,-0.5,0,158.6228,10.783888,65.742036,21.828624,397.7426,19.305702,191.40574,10.20424,14.66851,29.959954,218.74372,44.074968,0,0,0,0,0,0
2018/05/30 15:29:04.241,n,-0.5,0,158.04852,10.011024,65.350236,21.436818,397.7426,19.305702,191.59896,10.20424,14.469928,30.534244,218.74372,44.273552,0,0,0,0,0,0
2018/05/30 15:29:05.043,n,-0.5,0,158.04852,10.392088,65.350236,21.630038,398.1344,19.305702,191.20714,10.585306,14.469928,30.341024,219.1248,44.074968,0,0,0,0,0,0
2018/05/30 15:29:06.000,n,-0.5,0,157.8553,10.011024,65.15702,21.436818,397.7426,19.112486,191.20714,9.81244,14.276712,29.761366,218.74372,43.881752,0,0,0,0,0,0
2018/05/30 15:29:07.004,n,-0.5,0,157.8553,10.011024,64.963808,21.828624,397.54936,18.924636,191.40574,10.011024,14.276712,29.959954,218.55052,43.881752,0,0,0,0,0,0
2018/05/30 15:29:08.009,n,-0.5,0,158.24172,10.20424,64.963808,22.021844,397.36152,18.924636,191.20714,10.20424,14.083494,29.761366,219.318,43.881752,0,0,0,0,0,0
2018/05/30 15:29:09.000,n,-0.5,0,157.46884,9.619224,64.963808,21.630038,397.54936,18.924636,191.40574,10.011024,14.083494,30.147806,218.93696,44.074968,0,0,0,0,0,0
2018/05/30 15:29:10.003,n,-0.5,0,158.04852,10.392088,65.15702,21.630038,397.54936,19.112486,191.40574,10.392088,14.276712,30.147806,218.93696,44.074968,0,0,0,0,0,0
2018/05/30 15:29:11.009,n,-0.5,0,158.24172,10.585306,65.742036,21.828624,397.94116,19.504286,191.40574,10.392088,14.083494,29.959954,219.318,43.881752,0,0,0,0,0,0
2018/05/30 15:29:12.000,n,-0.5,0,158.04852,10.011024,65.350236,21.630038,397.7426,19.305702,191.20714,9.619224,14.083494,29.761366,218.55052,43.500688,0,0,0,0,0,0
2018/05/30 15:29:13.003,n,-0.5,0,158.24172,10.011024,65.54882,21.630038,397.54936,18.924636,191.20714,10.20424,14.469928,29.959954,219.1248,44.074968,0,0,0,0,0,0
2018/05/30 15:29:14.008,n,-0.5,0,157.6567,10.20424,64.963808,21.828624,397.7426,19.112486,191.40574,10.585306,14.276712,30.147806,218.93696,44.273552,0,0,0,0,0,0
2018/05/30 15:29:15.013,n,-0.5,0,158.24172,10.20424,65.54882,21.436818,397.36152,18.924636,191.20714,10.011024,13.890278,29.761366,218.93696,43.881752,0,0,0,0,0,0
2018/05/30 15:29:16.002,n,-0.5,0,157.8553,10.392088,64.963808,21.630038,397.7426,18.924636,191.01394,10.011024,14.083494,29.761366,219.1248,44.074968,0,0,0,0,0,0
2018/05/30 15:29:17.007,n,-0.5,0,157.8553,10.011024,65.350236,21.828624,397.54936,19.112486,191.20714,10.392088,13.890278,30.147806,218.74372,43.881752,0,0,0,0,0,0
2018/05/30 15:29:18.013,n,-0.5,0,158.04852,9.81244,65.15702,21.630038,397.36152,18.924636,191.01394,10.20424,14.083494,29.959954,218.74372,43.881752,0,0,0,0,0,0
2018/05/30 15:29:19.002,n,-0.5,0,157.6567,9.619224,64.775956,21.248966,397.54936,18.532836,191.01394,9.81244,14.276712,29.761366,218.55052,43.881752,0,0,0,0,0,0
2018/05/30 15:29:20.006,n,-0.5,0,158.6228,10.392088,65.54882,22.021844,397.7426,18.924636,191.7868,10.392088,14.276712,30.341024,219.318,44.074968,0,0,0,0,0,0
2018/05/30 15:29:21.180,n,-0.5,0,158.24172,10.20424,65.54882,21.630038,397.54936,19.112486,191.01394,10.392088,14.469928,30.534244,219.1248,44.273552,0,0,0,0,0,0
2018/05/30 15:29:22.047,n,-0.5,0,158.24172,10.783888,65.350236,22.021844,397.7426,19.504286,191.59896,10.585306,14.469928,30.147806,219.318,44.273552,0,0,0,0,0,0
2018/05/30 15:29:23.006,n,-0.5,0,158.6228,10.585306,65.742036,21.828624,398.51548,19.305702,191.59896,10.585306,14.276712,30.341024,219.318,44.273552,0,0,0,0,0,0
2018/05/30 15:29:24.115,n,-0.5,0,158.6228,10.585306,65.742036,22.215064,398.1344,19.697502,191.98002,10.392088,15.049576,30.727464,219.318,44.466768,0,0,0,0,0,0
2018/05/30 15:29:25.000,n,-0.5,0,158.43494,10.20424,65.54882,22.215064,397.94116,19.305702,191.7868,10.783888,14.469928,30.534244,219.7098,44.273552,0,0,0,0,0,0
2018/05/30 15:29:26.005,n,-0.5,0,158.04852,10.20424,65.15702,21.828624,397.7426,19.305702,191.40574,10.20424,14.276712,30.147806,219.318,44.273552,0,0,0,0,0,0
2018/05/30 15:29:27.010,n,-0.5,0,157.8553,9.81244,64.963808,21.828624,397.94116,18.924636,191.40574,10.20424,13.890278,30.341024,218.93696,44.074968,0,0,0,0,0,0
2018/05/30 15:29:28.000,n,-0.5,0,158.43494,10.392088,65.929884,22.021844,398.1344,19.504286,191.7868,10.392088,14.276712,30.147806,219.318,43.881752,0,0,0,0,0,0
2018/05/30 15:29:29.006,n,-0.5,0,158.04852,10.585306,65.350236,21.828624,397.94116,19.305702,191.7868,10.20424,14.083494,30.147806,218.93696,43.881752,0,0,0,0,0,0
2018/05/30 15:29:30.010,n,-0.5,0,157.8553,10.20424,64.775956,21.630038,397.7426,19.112486,191.01394,9.81244,13.890278,30.341024,219.1248,43.6939,0,0,0,0,0,0
2018/05/30 15:29:31.000,n,-0.5,0,157.8553,10.20424,65.350236,21.248966,397.54936,19.112486,191.40574,10.20424,14.276712,30.147806,218.93696,44.273552,0,0,0,0,0,0
2018/05/30 15:29:32.005,n,-0.5,0,158.24172,9.81244,65.350236,21.055746,397.7426,19.112486,191.59896,10.585306,14.469928,30.534244,218.93696,44.466768,0,0,0,0,0,0
2018/05/30 15:29:33.010,n,-0.5,0,158.04852,10.011024,64.775956,21.630038,397.54936,18.924636,191.01394,10.20424,13.691694,29.568146,219.1248,43.881752,0,0,0,0,0,0
2018/05/30 15:29:34.000,n,-0.5,0,157.46884,9.619224,64.963808,21.055746,397.54936,18.924636,191.01394,10.20424,14.083494,29.761366,218.93696,44.074968,0,0,0,0,0,0
2018/05/30 15:29:35.003,n,-0.5,0,157.6567,9.619224,64.963808,21.055746,397.54936,19.112486,191.20714,10.011024,13.890278,29.761366,218.93696,43.6939,0,0,0,0,0,0
2018/05/30 15:29:36.008,n,-0.5,0,158.43494,10.585306,65.350236,21.828624,397.7426,18.73142,191.40574,10.20424,13.691694,30.341024,219.318,44.273552,0,0,0,0,0,0
2018/05/30 15:29:37.000,n,-0.5,0,158.04852,10.392088,65.54882,21.630038,397.94116,19.112486,191.20714,10.392088,14.083494,30.341024,219.5166,44.466768,0,0,0,0,0,0
2018/05/30 15:29:38.002,n,-0.5,0,157.8553,10.011024,65.15702,21.630038,397.54936,18.73142,191.01394,9.81244,13.890278,29.959954,218.93696,44.273552,0,0,0,0,0,0
2018/05/30 15:29:39.008,n,-0.5,0,157.8553,9.81244,65.15702,21.630038,397.7426,19.112486,191.20714,10.011024,14.083494,29.959954,218.74372,43.500688,0,0,0,0,0,0
2018/05/30 15:29:40.185,n,-0.5,0,157.8553,10.392088,65.54882,22.021844,397.94116,19.305702,191.40574,10.20424,14.66851,30.534244,219.5166,44.273552,0,0,0,0,0,0
2018/05/30 15:29:41.002,n,-0.5,0,158.24172,10.011024,64.963808,21.828624,397.7426,19.112486,191.7868,9.81244,14.083494,29.959954,219.318,44.074968,0,0,0,0,0,0
2018/05/30 15:29:42.007,n,-0.5,0,158.43494,10.392088,65.54882,21.828624,397.94116,19.112486,191.59896,10.392088,14.276712,30.147806,219.5166,44.074968,0,0,0,0,0,0
2018/05/30 15:29:43.000,n,-0.5,0,157.8553,10.011024,64.775956,21.436818,397.54936,18.924636,191.01394,10.011024,13.691694,29.568146,218.93696,44.466768,0,0,0,0,0,0
2018/05/30 15:29:44.001,n,-0.5,0,158.43494,10.392088,65.350236,22.021844,397.7426,19.112486,191.59896,10.011024,14.083494,30.341024,219.318,44.273552,0,0,0,0,0,0
